Stn_Code,Sampling_Date,State,City/Town/Village/Area,Type_of_Location,SO2,NO2,RSPM/PM10,Month
683,10-02-2015,Karnataka,Kolar,1,5,12,60,2
683,13-02-2015,Karnataka,Kolar,1,7,17,49,2
683,17-02-2015,Karnataka,Kolar,1,8,18,44,2
683,20-02-2015,Karnataka,Kolar,1,6,12,42,2
683,24-02-2015,Karnataka,Kolar,1,6,19,171,2
683,27-02-2015,Karnataka,Kolar,1,6,16,78,2
684,01-01-2015,Karnataka,Bidar,1,6,14,62,1
684,05-01-2015,Karnataka,Bidar,1,6,14,55,1
684,08-01-2015,Karnataka,Bidar,1,6,13,56,1
684,13-01-2015,Karnataka,Bidar,1,6,14,59,1
684,16-01-2015,Karnataka,Bidar,1,6,14,59,1
684,21-01-2015,Karnataka,Bidar,1,7,13,58,1
684,24-01-2015,Karnataka,Bidar,1,6,13,52,1
684,27-01-2015,Karnataka,Bidar,1,6,13,65,1
684,29-01-2015,Karnataka,Bidar,1,6,13,65,1
684,03-02-2015,Karnataka,Bidar,1,6,15,60,2
684,07-02-2015,Karnataka,Bidar,1,6,15,56,2
684,12-02-2015,Karnataka,Bidar,1,6,14,56,2
684,14-02-2015,Karnataka,Bidar,1,6,15,54,2
684,18-02-2015,Karnataka,Bidar,1,6,15,61,2
684,20-02-2015,Karnataka,Bidar,1,6,13,67,2
684,25-02-2015,Karnataka,Bidar,1,6,15,59,2
684,28-02-2015,Karnataka,Bidar,1,6,14,57,2
684,03-03-2015,Karnataka,Bidar,1,6,11,60,3
684,06-03-2015,Karnataka,Bidar,1,6,12,53,3
684,11-03-2015,Karnataka,Bidar,1,6,12,58,3
684,13-03-2015,Karnataka,Bidar,1,6,13,60,3
684,17-03-2015,Karnataka,Bidar,1,6,12,60,3
684,20-03-2015,Karnataka,Bidar,1,6,13,61,3
684,25-03-2015,Karnataka,Bidar,1,6,13,61,3
684,28-03-2015,Karnataka,Bidar,1,6,13,58,3
685,02-01-2015,Karnataka,Tumkur,1,7,22,200,1
685,06-01-2015,Karnataka,Tumkur,1,6,22,173,1
685,08-01-2015,Karnataka,Tumkur,1,6,20,263,1
685,13-01-2015,Karnataka,Tumkur,1,6,35,183,1
685,16-01-2015,Karnataka,Tumkur,1,6,35,157,1
685,20-01-2015,Karnataka,Tumkur,1,5,31,173,1
685,23-01-2015,Karnataka,Tumkur,1,6,31,163,1
685,27-01-2015,Karnataka,Tumkur,1,6,61,66,1
685,30-01-2015,Karnataka,Tumkur,1,6,32,189,1
685,04-02-2015,Karnataka,Tumkur,1,6,35,139,2
685,07-02-2015,Karnataka,Tumkur,1,5,36,171,2
685,11-02-2015,Karnataka,Tumkur,1,6,37,258,2
685,13-02-2015,Karnataka,Tumkur,1,6,37,152,2
685,18-02-2015,Karnataka,Tumkur,1,6,36,162,2
685,21-02-2015,Karnataka,Tumkur,1,6,38,126,2
685,25-02-2015,Karnataka,Tumkur,1,6,34,83,2
685,28-02-2015,Karnataka,Tumkur,1,6,40,199,2
685,04-03-2015,Karnataka,Tumkur,1,6,31,183,3
685,07-03-2015,Karnataka,Tumkur,1,6,31,144,3
685,11-03-2015,Karnataka,Tumkur,1,6,20,98,3
685,13-03-2015,Karnataka,Tumkur,1,6,31,125,3
685,18-03-2015,Karnataka,Tumkur,1,7,43,128,3
685,20-03-2015,Karnataka,Tumkur,1,6,43,147,3
685,25-03-2015,Karnataka,Tumkur,1,6,26,177,3
685,31-03-2015,Karnataka,Tumkur,1,6,31,184,3
685,04-04-2015,Karnataka,Tumkur,1,6,19,82,4
685,08-04-2015,Karnataka,Tumkur,1,7,20,241,4
685,10-04-2015,Karnataka,Tumkur,1,6,19,151,4
685,15-04-2015,Karnataka,Tumkur,1,6,15,156,4
685,18-04-2015,Karnataka,Tumkur,1,6,17,73,4
685,22-04-2015,Karnataka,Tumkur,1,6,17,116,4
685,25-04-2015,Karnataka,Tumkur,1,6,19,125,4
685,29-04-2015,Karnataka,Tumkur,1,6,15,85,4
685,02-05-2015,Karnataka,Tumkur,1,6,17,139,5
685,06-05-2015,Karnataka,Tumkur,1,6,20,133,5
685,08-05-2015,Karnataka,Tumkur,1,7,20,75,5
685,13-05-2015,Karnataka,Tumkur,1,6,15,165,5
685,16-05-2015,Karnataka,Tumkur,1,7,19,173,5
685,20-05-2015,Karnataka,Tumkur,1,6,17,94,5
685,23-05-2015,Karnataka,Tumkur,1,5,13,148,5
685,27-05-2015,Karnataka,Tumkur,1,6,18,265,5
685,30-05-2015,Karnataka,Tumkur,1,7,18,181,5
685,01-06-2015,Karnataka,Tumkur,1,6,17,147,6
685,05-06-2015,Karnataka,Tumkur,1,7,21,231,6
685,09-06-2015,Karnataka,Tumkur,1,7,22,241,6
685,11-06-2015,Karnataka,Tumkur,1,7,26,181,6
685,16-06-2015,Karnataka,Tumkur,1,6,17,183,6
685,19-06-2015,Karnataka,Tumkur,1,6,17,284,6
685,23-06-2015,Karnataka,Tumkur,1,6,15,260,6
685,26-06-2015,Karnataka,Tumkur,1,7,20,98,6
685,30-06-2015,Karnataka,Tumkur,1,6,15,144,6
685,02-09-2015,Karnataka,Tumkur,1,5,23,121,9
685,05-09-2015,Karnataka,Tumkur,1,6,40,133,9
685,09-09-2015,Karnataka,Tumkur,1,5,14,122,9
685,11-09-2015,Karnataka,Tumkur,1,5,13,81,9
685,16-09-2015,Karnataka,Tumkur,1,5,13,61,9
685,19-09-2015,Karnataka,Tumkur,1,5,14,153,9
685,23-09-2015,Karnataka,Tumkur,1,4,13,112,9
685,25-09-2015,Karnataka,Tumkur,1,5,11,72,9
685,30-09-2015,Karnataka,Tumkur,1,5,10,147,9
685,03-10-2015,Karnataka,Tumkur,1,2,16,83,10
685,07-10-2015,Karnataka,Tumkur,1,2,11,89,10
685,09-10-2015,Karnataka,Tumkur,1,2,13,107,10
685,14-10-2015,Karnataka,Tumkur,1,2,14,124,10
685,17-10-2015,Karnataka,Tumkur,1,2,14,113,10
685,20-10-2015,Karnataka,Tumkur,1,2,18,81,10
685,27-10-2015,Karnataka,Tumkur,1,2,19,55,10
685,31-10-2015,Karnataka,Tumkur,1,2,22,42,10
685,04-11-2015,Karnataka,Tumkur,1,2,18,106,11
685,07-11-2015,Karnataka,Tumkur,1,2,23,129,11
685,10-11-2015,Karnataka,Tumkur,1,2,23,134,11
685,13-11-2015,Karnataka,Tumkur,1,5,27,214,11
685,18-11-2015,Karnataka,Tumkur,1,2,14,129,11
685,21-11-2015,Karnataka,Tumkur,1,2,11,96,11
685,25-11-2015,Karnataka,Tumkur,1,2,24,120,11
685,27-11-2015,Karnataka,Tumkur,1,2,13,108,11
685,02-12-2015,Karnataka,Tumkur,1,2,10,43,12
685,05-12-2015,Karnataka,Tumkur,1,2,14,21,12
685,09-12-2015,Karnataka,Tumkur,1,2,21,25,12
685,11-12-2015,Karnataka,Tumkur,1,2,19,47,12
685,16-12-2015,Karnataka,Tumkur,1,2,21,109,12
685,19-12-2015,Karnataka,Tumkur,1,2,12,91,12
685,23-12-2015,Karnataka,Tumkur,1,2,22,19,12
685,26-12-2015,Karnataka,Tumkur,1,2,12,46,12
685,30-12-2015,Karnataka,Tumkur,1,2,11,64,12
